_id,pets,art,education,environment,health,human,international,faith,veteran,userId,time,completed,order
5e6a78c29669a5e668ccf7d2,1,1,2,1,2,4,0,0,3,5e6a76d09669a5e668ccf7ce,00:35.0,5e6a76d09669a5e668ccf7ce,decrease
5e6a8b589669a5e668ccf7ef,4,1,1,4,1,1,0,0,0,5e6a875824a351b3373d80b3,19:52.1,5e6a875824a351b3373d80b3,decrease
5e6a8c0f9669a5e668ccf7f2,2,0,2,1,1,3,0,4,0,5e6a89df9669a5e668ccf7e9,22:55.4,5e6a89df9669a5e668ccf7e9,first
5e6a8d6e9669a5e668ccf7f6,3,1,3,1,3,1,2,-1,1,5e6a8b4024a351b3373d80b8,28:46.5,5e6a8b4024a351b3373d80b8,first
5e6a9c3824a351b3373d80d0,1,1,3,2,3,3,1,0,1,5e6a99c39669a5e668ccf7ff,31:52.8,5e6a99c39669a5e668ccf7ff,first
5e6ab36f9669a5e668ccf81a,2,2,2,3,2,2,1,-2,1,5e6ab03024a351b3373d80df,10:55.9,5e6ab03024a351b3373d80df,first
5e6ab9cb9669a5e668ccf827,3,3,2,0,0,3,0,0,1,5e6ab7489669a5e668ccf81e,38:03.9,5e6ab7489669a5e668ccf81e,decrease
5e6ad9e59669a5e668ccf84e,0,0,0,0,0,0,0,6,0,5e6ad7e424a351b3373d80fd,55:01.4,5e6ad7e424a351b3373d80fd,decrease
5e6adbe124a351b3373d810e,3,2,-3,-1,2,1,-1,1,0,5e6ad97e24a351b3373d8104,03:30.0,5e6ad97e24a351b3373d8104,first
5e6aea3424a351b3373d8117,3,1,2,3,3,0,0,0,2,5e6ae5a19669a5e668ccf85a,04:36.1,5e6ae5a19669a5e668ccf85a,first
5e6aeb4b24a351b3373d811a,3,0,0,0,0,4,0,0,3,5e6ae81d9669a5e668ccf85e,09:15.3,5e6ae81d9669a5e668ccf85e,decrease
5e6b2da59669a5e668ccf89c,3,1,1,2,2,2,2,2,2,5e6b28d59669a5e668ccf892,52:21.2,5e6b28d59669a5e668ccf892,decrease
5e6baf605f87134bc6854dd8,1,0,2,2,2,2,2,-1,1,5e6bad49e7fba54c8c42aaa4,05:53.0,5e6bad49e7fba54c8c42aaa4,first
5e6bb182e7fba54c8c42aabf,1,1,1,2,3,4,0,2,0,5e6bae475f87134bc6854dd0,14:58.7,5e6bae475f87134bc6854dd0,first
5e6bb56fe7fba54c8c42aad8,1,1,1,1,2,2,0,-3,2,5e6bb2505f87134bc6854df2,31:43.5,5e6bb2505f87134bc6854df2,decrease
5e6bb7fce7fba54c8c42aaeb,0,0,0,0,4,4,0,0,2,5e6bb2b65f87134bc6854df6,42:36.1,5e6bb2b65f87134bc6854df6,first
5e6bb544e7fba54c8c42aad7,0,0,0,3,4,3,0,0,1,5e6bb344e7fba54c8c42aace,31:00.4,5e6bb344e7fba54c8c42aace,first
5e6bbaafe7fba54c8c42aafd,0,0,2,2,2,2,2,0,3,5e6bb5d25f87134bc6854e03,54:07.4,5e6bb5d25f87134bc6854e03,decrease
5e6bbec55f87134bc6854e3e,0,0,0,0,2,2,0,3,4,5e6bba82e7fba54c8c42aafb,11:33.9,5e6bba82e7fba54c8c42aafb,decrease
5e6bc3615f87134bc6854e59,0,0,3,3,3,3,0,0,0,5e6bc1ac5f87134bc6854e53,31:13.2,5e6bc1ac5f87134bc6854e53,first
5e6bcd60e7fba54c8c42ab4e,2,1,1,3,1,2,2,-2,1,5e6bc9dd5f87134bc6854e75,13:52.1,5e6bc9dd5f87134bc6854e75,first
5e6bd617e7fba54c8c42ab72,0,0,0,0,0,0,1,5,3,5e6bd41fe7fba54c8c42ab69,51:03.7,5e6bd41fe7fba54c8c42ab69,decrease
5e6bdc9ae7fba54c8c42ab8e,2,3,2,2,2,2,1,2,-1,5e6bd8015f87134bc6854eb2,18:50.3,5e6bd8015f87134bc6854eb2,decrease
5e6bee82e7fba54c8c42abb5,0,0,3,4,3,0,1,0,1,5e6bebd1e7fba54c8c42abac,35:14.8,5e6bebd1e7fba54c8c42abac,decrease
5e6bf5185f87134bc6854f0d,3,-2,-1,0,3,1,1,1,3,5e6bed32e7fba54c8c42abaf,03:20.9,5e6bed32e7fba54c8c42abaf,decrease
5e6beec35f87134bc6854ef1,2,-1,3,2,2,3,-1,-1,1,5e6beda15f87134bc6854eeb,36:19.1,5e6beda15f87134bc6854eeb,first
5e6bf17ee7fba54c8c42abc0,-1,2,3,1,2,2,2,-2,2,5e6bef34e7fba54c8c42abba,47:58.3,5e6bef34e7fba54c8c42abba,decrease
5e6bf41ce7fba54c8c42abc7,0,0,2,2,4,3,0,-1,0,5e6bf17b5f87134bc6854efe,59:08.1,5e6bf17b5f87134bc6854efe,decrease
5e6bf510e7fba54c8c42abcd,0,3,1,4,2,0,0,0,2,5e6bf1a75f87134bc6854f00,03:12.5,5e6bf1a75f87134bc6854f00,first
5e6bfd0be7fba54c8c42abe1,0,0,3,3,3,3,0,0,0,5e6bf850e7fba54c8c42abd8,37:15.0,5e6bf850e7fba54c8c42abd8,decrease
5e6c02105f87134bc6854f2b,2,-2,3,1,3,2,-1,1,1,5e6bff66e7fba54c8c42abe8,58:40.6,5e6bff66e7fba54c8c42abe8,first
5e6c05375f87134bc6854f39,1,1,2,4,2,2,2,-1,1,5e6c00dc5f87134bc6854f23,12:07.8,5e6c00dc5f87134bc6854f23,first
5e6c111c5f87134bc6854f4b,0,0,4,0,4,2,0,0,0,5e6c0ea95f87134bc6854f49,02:52.5,5e6c0ea95f87134bc6854f49,decrease
5e6c24b8e7fba54c8c42ac1b,0,0,0,4,4,0,0,0,0,5e6c21995f87134bc6854f51,26:32.2,5e6c21995f87134bc6854f51,decrease
5e6c3bd1125b9a24d4862b5c,0,0,0,0,-6,0,0,0,0,5e6c38be89d932a3467d10c9,05:05.5,5e6c38be89d932a3467d10c9,decrease
5e6c50d41b1ab957b9f0e81d,0,0,0,0,4,0,0,0,4,5e6c4ce51b1ab957b9f0e81a,34:44.1,5e6c4ce51b1ab957b9f0e81a,decrease
5e6c86b81574cbb57f47bcb7,0,5,1,1,2,1,1,-1,0,5e6c84b21574cbb57f47bcb5,24:40.3,5e6c84b21574cbb57f47bcb5,first
5e6cbd12979ac06d6a875d05,2,1,3,0,4,2,0,1,1,5e6cbc07979ac06d6a875d02,16:34.9,5e6cbc07979ac06d6a875d02,decrease
5e6ce907a59099fb80e7b43f,2,0,0,2,3,3,0,3,0,5e6ce5c1edaf169ff3243e69,24:07.0,5e6ce5c1edaf169ff3243e69,first
5e6d3606c91d66cc5511402c,5,0,1,0,0,1,0,-3,0,5e6d32a6878130d7d979b3ac,52:38.3,5e6d32a6878130d7d979b3ac,first
5e6d3a69c91d66cc5511403d,2,0,2,0,3,3,1,0,3,5e6d375bc91d66cc55114032,11:21.7,5e6d375bc91d66cc55114032,decrease
5e6d3e4cc91d66cc5511404a,1,2,3,2,2,1,2,0,3,5e6d3aaa878130d7d979b3be,27:56.1,5e6d3aaa878130d7d979b3be,first
5e6d4a8e878130d7d979b3e6,3,3,3,0,0,0,-1,2,2,5e6d4719878130d7d979b3de,20:14.8,5e6d4719878130d7d979b3de,decrease
5e6d4d7b878130d7d979b3e7,0,0,5,2,2,0,0,0,0,5e6d4a21878130d7d979b3e2,32:43.1,5e6d4a21878130d7d979b3e2,decrease
5e6d5e26c91d66cc5511406e,0,0,3,3,3,2,1,0,2,5e6d5b54878130d7d979b3fa,43:50.2,5e6d5b54878130d7d979b3fa,decrease
5e6d77b878f1e9809b6cc4b0,0,2,3,4,2,1,1,0,0,5e6d75b078f1e9809b6cc4aa,32:56.0,5e6d75b078f1e9809b6cc4aa,first
5e6d78202d83860302215fe6,2,0,2,2,4,2,1,0,1,5e6d75b72d83860302215fe1,34:40.2,5e6d75b72d83860302215fe1,first
5e6d932acadc6ed319c439b1,2,0,3,0,3,3,0,0,2,5e6d8ff2cadc6ed319c439ae,30:02.1,5e6d8ff2cadc6ed319c439ae,first
5e6db9e43a8acbe9bf29d0c7,0,2,5,0,2,1,0,0,0,5e6db77d8b97f3535be098f6,15:17.0,5e6db77d8b97f3535be098f6,decrease
5e700d3d9e949d0e7a01919d,4,-2,1,2,3,1,0,0,0,5e7008c076e558fd22a9897a,35:25.8,5e7008c076e558fd22a9897a,first
5e701b829e949d0e7a0191a3,0,1,3,0,1,0,0,4,3,5e7018f99e949d0e7a0191a2,36:18.1,5e7018f99e949d0e7a0191a2,decrease
5e7170c0b012ccdb060c459c,2,-3,-2,2,2,-2,-2,-1,-1,5e716e1d19cffa9016c99602,52:16.6,5e716e1d19cffa9016c99602,first
